Locus,gene,mol_type,Len,sci_name,kew_id,family,genus,species,infraspecies,Duplicates,Ini_sci_name,TaxID
NC_037958.1,rrn23,genomic DNA,2809,Dendrosenecio meruensis,971847-1,Asteraceae,Dendrosenecio,meruensis,,False,Dendrosenecio meruensis,2211419
MG560049.1,rrn23,genomic DNA,2809,Dendrosenecio meruensis,971847-1,Asteraceae,Dendrosenecio,meruensis,,False,Dendrosenecio meruensis,2211419
MT700540.1,rrn23,genomic DNA,2810,Dimerostemma asperatum,80405-2,Asteraceae,Dimerostemma,asperatum,,False,Dimerostemma asperatum,244147
NC_034882.1,rrn23,genomic DNA,2809,Diplostephium azureum,81765-2,Asteraceae,Diplostephium,azureum,,False,Diplostephium azureum,587501
KX063907.1,rrn23,genomic DNA,2809,Diplostephium azureum,81765-2,Asteraceae,Diplostephium,azureum,,False,Diplostephium azureum,587501
KX063865.1,rrn23,genomic DNA,2809,Diplostephium barclayanum,81767-2,Asteraceae,Diplostephium,barclayanum,,False,Diplostephium barclayanum,1716002
NC_034853.1,rrn23,genomic DNA,2809,Diplostephium barclayanum,81767-2,Asteraceae,Diplostephium,barclayanum,,False,Diplostephium barclayanum,1716002
NC_034872.1,rrn23,genomic DNA,2809,Diplostephium cajamarquillense,81770-2,Asteraceae,Diplostephium,cajamarquillense,,False,Diplostephium cajamarquillense,1716003
KX063894.1,rrn23,genomic DNA,2809,Diplostephium cajamarquillense,81770-2,Asteraceae,Diplostephium,cajamarquillense,,False,Diplostephium cajamarquillense,1716003
KX063870.1,rrn23,genomic DNA,2809,Diplostephium callilepis,81772-2,Asteraceae,Diplostephium,callilepis,,False,Diplostephium callilepis,1716004
NC_034856.1,rrn23,genomic DNA,2809,Diplostephium callilepis,81772-2,Asteraceae,Diplostephium,callilepis,,False,Diplostephium callilepis,1716004
KX063889.1,rrn23,genomic DNA,2809,Diplostephium cinereum,81780-2,Asteraceae,Diplostephium,cinereum,,False,Diplostephium cinereum,1161137
NC_034869.1,rrn23,genomic DNA,2809,Diplostephium cinereum,81780-2,Asteraceae,Diplostephium,cinereum,,False,Diplostephium cinereum,1161137
KX063905.1,rrn23,genomic DNA,2809,Diplostephium crypteriophyllum,81787-2,Asteraceae,Diplostephium,crypteriophyllum,,False,Diplostephium crypteriophyllum,1716009
NC_034881.1,rrn23,genomic DNA,2809,Diplostephium crypteriophyllum,81787-2,Asteraceae,Diplostephium,crypteriophyllum,,False,Diplostephium crypteriophyllum,1716009
NC_034891.1,rrn23,genomic DNA,2809,Diplostephium empetrifolium,81791-2,Asteraceae,Diplostephium,empetrifolium,,False,Diplostephium empetrifolium,1716010
KX063925.1,rrn23,genomic DNA,2809,Diplostephium empetrifolium,81791-2,Asteraceae,Diplostephium,empetrifolium,,False,Diplostephium empetrifolium,1716010
NC_034870.1,rrn23,genomic DNA,2809,Diplostephium ericoides,81792-2,Asteraceae,Diplostephium,ericoides,,False,Diplostephium ericoides,381990
KX063892.1,rrn23,genomic DNA,2809,Diplostephium ericoides,81792-2,Asteraceae,Diplostephium,ericoides,,False,Diplostephium ericoides,381990
KX063903.1,rrn23,genomic DNA,2809,Diplostephium espinosae,81794-2,Asteraceae,Diplostephium,espinosae,,False,Diplostephium espinosae,587506
NC_034880.1,rrn23,genomic DNA,2809,Diplostephium espinosae,81794-2,Asteraceae,Diplostephium,espinosae,,False,Diplostephium espinosae,587506
KX063909.1,rrn23,genomic DNA,2809,Diplostephium foliosissimum,81802-2,Asteraceae,Diplostephium,foliosissimum,,False,Diplostephium foliosissimum,587508
NC_034883.1,rrn23,genomic DNA,2809,Diplostephium foliosissimum,81802-2,Asteraceae,Diplostephium,foliosissimum,,False,Diplostephium foliosissimum,587508
KX063866.1,rrn23,genomic DNA,2809,Diplostephium glandulosum,81806-2,Asteraceae,Diplostephium,glandulosum,,False,Diplostephium glandulosum,587509
NC_034854.1,rrn23,genomic DNA,2809,Diplostephium glandulosum,81806-2,Asteraceae,Diplostephium,glandulosum,,False,Diplostephium glandulosum,587509
NC_034867.1,rrn23,genomic DNA,2809,Diplostephium gnidioides,81811-2,Asteraceae,Diplostephium,gnidioides,,False,Diplostephium gnidioides,1716014
KX063887.1,rrn23,genomic DNA,2809,Diplostephium gnidioides,81811-2,Asteraceae,Diplostephium,gnidioides,,False,Diplostephium gnidioides,1716014
KX063940.1,rrn23,genomic DNA,2809,Diplostephium goodspeedii,81812-2,Asteraceae,Diplostephium,goodspeedii,,False,Diplostephium goodspeedii,1716015
NC_034901.1,rrn23,genomic DNA,2809,Diplostephium goodspeedii,81812-2,Asteraceae,Diplostephium,goodspeedii,,False,Diplostephium goodspeedii,1716015
NC_034862.1,rrn23,genomic DNA,2809,Diplostephium gynoxyoides,81814-2,Asteraceae,Diplostephium,gynoxyoides,,False,Diplostephium gynoxyoides,1716016
KX063877.1,rrn23,genomic DNA,2809,Diplostephium gynoxyoides,81814-2,Asteraceae,Diplostephium,gynoxyoides,,False,Diplostephium gynoxyoides,1716016
KX063893.1,rrn23,genomic DNA,2809,Diplostephium haenkei,201726-1,Asteraceae,Diplostephium,haenkei,,False,Diplostephium haenkei,587510
NC_034871.1,rrn23,genomic DNA,2809,Diplostephium haenkei,201726-1,Asteraceae,Diplostephium,haenkei,,False,Diplostephium haenkei,587510
KX063880.1,rrn23,genomic DNA,2809,Diplostephium hartwegii,81815-2,Asteraceae,Diplostephium,hartwegii,,False,Diplostephium hartwegii,1716017
NC_034832.1,rrn23,genomic DNA,2809,Diplostephium hartwegii,81815-2,Asteraceae,Diplostephium,hartwegii,,False,Diplostephium hartwegii,1716017
NC_034831.1,rrn23,genomic DNA,2809,Diplostephium hippophae,81817-2,Asteraceae,Diplostephium,hippophae,,False,Diplostephium hippophae,1716018
KX063944.1,rrn23,genomic DNA,2809,Diplostephium hippophae,81817-2,Asteraceae,Diplostephium,hippophae,,False,Diplostephium hippophae,1716018
KX063860.1,rrn23,genomic DNA,2809,Diplostephium jelskii,81822-2,Asteraceae,Diplostephium,jelskii,,False,Diplostephium jelskii,1716020
NC_034811.1,rrn23,genomic DNA,2809,Diplostephium jelskii,81822-2,Asteraceae,Diplostephium,jelskii,,False,Diplostephium jelskii,1716020
KX063883.1,rrn23,genomic DNA,2809,Diplostephium juniperinum,81826-2,Asteraceae,Diplostephium,juniperinum,,False,Diplostephium juniperinum,1716023
NC_034813.1,rrn23,genomic DNA,2809,Diplostephium juniperinum,81826-2,Asteraceae,Diplostephium,juniperinum,,False,Diplostephium juniperinum,1716023
KX063868.1,rrn23,genomic DNA,2809,Diplostephium lechleri,201744-1,Asteraceae,Diplostephium,lechleri,,False,Diplostephium lechleri,1716024
NC_034816.1,rrn23,genomic DNA,2809,Diplostephium lechleri,201744-1,Asteraceae,Diplostephium,lechleri,,False,Diplostephium lechleri,1716024
NC_034824.1,rrn23,genomic DNA,2809,Diplostephium meyenii,201758-1,Asteraceae,Diplostephium,meyenii,,False,Diplostephium meyenii,1716025
KX063919.1,rrn23,genomic DNA,2809,Diplostephium meyenii,201758-1,Asteraceae,Diplostephium,meyenii,,False,Diplostephium meyenii,1716025
KX063941.1,rrn23,genomic DNA,2809,Diplostephium oblanceolatum,81840-2,Asteraceae,Diplostephium,oblanceolatum,,False,Diplostephium oblanceolatum,1716027
NC_034830.1,rrn23,genomic DNA,2809,Diplostephium oblanceolatum,81840-2,Asteraceae,Diplostephium,oblanceolatum,,False,Diplostephium oblanceolatum,1716027
KX063884.1,rrn23,genomic DNA,2809,Diplostephium oxapampanum,304559-2,Asteraceae,Diplostephium,oxapampanum,,False,Diplostephium oxapampanum,1716030
NC_034815.1,rrn23,genomic DNA,2809,Diplostephium oxapampanum,304559-2,Asteraceae,Diplostephium,oxapampanum,,False,Diplostephium oxapampanum,1716030
KX063857.1,rrn23,genomic DNA,2809,Diplostephium pulchrum,81853-2,Asteraceae,Diplostephium,pulchrum,,False,Diplostephium pulchrum,1716031
KX063942.1,rrn23,genomic DNA,2809,Diplostephium pulchrum,81853-2,Asteraceae,Diplostephium,pulchrum,,False,Diplostephium pulchrum,1716031
NC_034828.1,rrn23,genomic DNA,2809,Diplostephium sagasteguii,81865-2,Asteraceae,Diplostephium,sagasteguii,,False,Diplostephium sagasteguii,1716033
KX063932.1,rrn23,genomic DNA,2809,Diplostephium sagasteguii,81865-2,Asteraceae,Diplostephium,sagasteguii,,False,Diplostephium sagasteguii,1716033
NC_034826.1,rrn23,genomic DNA,2809,Diplostephium serratifolium,81872-2,Asteraceae,Diplostephium,serratifolium,,False,Diplostephium serratifolium,1716034
KX063924.1,rrn23,genomic DNA,2809,Diplostephium serratifolium,81872-2,Asteraceae,Diplostephium,serratifolium,,False,Diplostephium serratifolium,1716034
KX063902.1,rrn23,genomic DNA,2809,Diplostephium sp.,30008305-2,Asteraceae,Diplostephium,,,False,Diplostephium sp. CAJ2,1974274
KX063871.1,rrn23,genomic DNA,2809,Diplostephium sp.,30008305-2,Asteraceae,Diplostephium,,,False,Diplostephium sp. CAJ2,1974274
NC_034823.1,rrn23,genomic DNA,2809,Diplostephium spinulosum,201803-1,Asteraceae,Diplostephium,spinulosum,,False,Diplostephium spinulosum,1716035
KX063917.1,rrn23,genomic DNA,2809,Diplostephium spinulosum,201803-1,Asteraceae,Diplostephium,spinulosum,,False,Diplostephium spinulosum,1716035
MT128670.1,rrn23,genomic DNA,2810,Dolomiaea edulis,943063-1,Asteraceae,Dolomiaea,edulis,,False,Dolomiaea edulis,324590
MT128669.1,rrn23,genomic DNA,2810,Dolomiaea forrestii,943059-1,Asteraceae,Dolomiaea,forrestii,,False,Dolomiaea denticulata,2736575
MT128671.1,rrn23,genomic DNA,2810,Dolomiaea souliei,943061-1,Asteraceae,Dolomiaea,souliei,,False,Dolomiaea souliei,454324
MH298332.1,rrn23,genomic DNA,2810,Doniophyton anomalum,201939-1,Asteraceae,Doniophyton,anomalum,,True,Doniophyton anomalum,41570
NC_048450.1,rrn23,genomic DNA,2810,Doniophyton anomalum,201939-1,Asteraceae,Doniophyton,anomalum,,True,Doniophyton anomalum,41570
KX548221.1,rrn23,genomic DNA,2810,Echinacea angustifolia,87143-2,Asteraceae,Echinacea,angustifolia,,False,Echinacea angustifolia,308558
NC_034324.1,rrn23,genomic DNA,2810,Echinacea angustifolia,87143-2,Asteraceae,Echinacea,angustifolia,,False,Echinacea angustifolia,308558
KX548220.1,rrn23,genomic DNA,2810,Echinacea atrorubens,202366-1,Asteraceae,Echinacea,atrorubens,,False,Echinacea atrorubens,53748
NC_034323.1,rrn23,genomic DNA,2810,Echinacea atrorubens,202366-1,Asteraceae,Echinacea,atrorubens,,False,Echinacea atrorubens,53748
KX548219.1,rrn23,genomic DNA,2810,Echinacea laevigata,87151-2,Asteraceae,Echinacea,laevigata,,False,Echinacea laevigata,502541
NC_034322.1,rrn23,genomic DNA,2810,Echinacea laevigata,87151-2,Asteraceae,Echinacea,laevigata,,False,Echinacea laevigata,502541
KX548218.1,rrn23,genomic DNA,2810,Echinacea pallida,202374-1,Asteraceae,Echinacea,pallida,,False,Echinacea pallida,53749
NC_034321.1,rrn23,genomic DNA,2810,Echinacea pallida,202374-1,Asteraceae,Echinacea,pallida,,False,Echinacea pallida,53749
KX548217.1,rrn23,genomic DNA,2810,Echinacea paradoxa,87154-2,Asteraceae,Echinacea,paradoxa,,False,Echinacea paradoxa,53750
NC_034320.1,rrn23,genomic DNA,2810,Echinacea paradoxa,87154-2,Asteraceae,Echinacea,paradoxa,,False,Echinacea paradoxa,53750
MK055334.1,rrn23,genomic DNA,2811,Echinacea purpurea,1174497-2,Asteraceae,Echinacea,purpurea,,False,Echinacea purpurea,53751
KX548224.1,rrn23,genomic DNA,2810,Echinacea purpurea,1174497-2,Asteraceae,Echinacea,purpurea,,False,Echinacea purpurea,53751
KX548225.1,rrn23,genomic DNA,2810,Echinacea sanguinea,324456-2,Asteraceae,Echinacea,sanguinea,,False,Echinacea sanguinea,502542
NC_034328.1,rrn23,genomic DNA,2810,Echinacea sanguinea,324456-2,Asteraceae,Echinacea,sanguinea,,False,Echinacea sanguinea,502542
KX548223.1,rrn23,genomic DNA,2810,Echinacea tennesseensis,87162-2,Asteraceae,Echinacea,tennesseensis,,False,Echinacea tennesseensis,53753
NC_034326.1,rrn23,genomic DNA,2810,Echinacea tennesseensis,87162-2,Asteraceae,Echinacea,tennesseensis,,False,Echinacea tennesseensis,53753
NC_039774.1,rrn23,genomic DNA,2810,Eclipta prostrata,1186403-2,Asteraceae,Eclipta,prostrata,,False,Eclipta alba,2448053
MF993496.1,rrn23,genomic DNA,2810,Eclipta prostrata,1186403-2,Asteraceae,Eclipta,prostrata,,False,Eclipta alba,2448053
MF276802.1,rrn23,genomic DNA,2809,Erigeron bonariensis,93603-2,Asteraceae,Erigeron,bonariensis,,False,Conyza bonariensis,91242
NC_035884.1,rrn23,genomic DNA,2809,Erigeron bonariensis,93603-2,Asteraceae,Erigeron,bonariensis,,False,Conyza bonariensis,91242
MK414770.1,rrn23,genomic DNA,2810,Erigeron breviscapus,203633-1,Asteraceae,Erigeron,breviscapus,,False,Erigeron breviscapus,244311
MK279916.1,rrn23,genomic DNA,2810,Erigeron breviscapus,203633-1,Asteraceae,Erigeron,breviscapus,,False,Erigeron breviscapus,244311
MK737940.1,rrn23,genomic DNA,2809,Erigeron canadensis,203653-1,Asteraceae,Erigeron,canadensis,,False,Erigeron canadensis,72917
MT806101.1,rrn23,genomic DNA,2809,Erigeron canadensis,203653-1,Asteraceae,Erigeron,canadensis,,False,Erigeron canadensis,72917
NC_037605.1,rrn23,genomic DNA,2810,Eschenbachia blinii,77117649-1,Asteraceae,Eschenbachia,blinii,,False,Eschenbachia blinii,1408201
KX085421.1,rrn23,genomic DNA,2810,Eschenbachia blinii,77117649-1,Asteraceae,Eschenbachia,blinii,,False,Eschenbachia blinii,1408201
NC_034864.1,rrn23,genomic DNA,2809,Exostigma notobellidiastrum,77121360-1,Asteraceae,Exostigma,notobellidiastrum,,False,Exostigma notobellidiastrum,72967
KX063881.1,rrn23,genomic DNA,2809,Exostigma notobellidiastrum,77121360-1,Asteraceae,Exostigma,notobellidiastrum,,False,Exostigma notobellidiastrum,72967
NC_053388.1,rrn23,genomic DNA,2809,Farfugium japonicum,207632-1,Asteraceae,Farfugium,japonicum,,False,Farfugium japonicum,186951
MT929248.1,rrn23,genomic DNA,2809,Farfugium japonicum,207632-1,Asteraceae,Farfugium,japonicum,,False,Farfugium japonicum,186951
MK836182.1,rrn23,genomic DNA,2810,Flaveria bidentis,105042-2,Asteraceae,Flaveria,bidentis,,False,Flaveria bidentis,4224
NC_034888.1,rrn23,genomic DNA,2809,Floscaldasia hysophila,105180-2,Asteraceae,Floscaldasia,hysophila,,False,Floscaldasia hypsophila,381997
KX063916.1,rrn23,genomic DNA,2809,Floscaldasia hysophila,105180-2,Asteraceae,Floscaldasia,hysophila,,False,Floscaldasia hypsophila,381997
NC_050043.1,rrn23,genomic DNA,2811,Fulcaldea stuessyi,77114273-1,Asteraceae,Fulcaldea,stuessyi,,False,Fulcaldea stuessyi,1080004
MH454261.1,rrn23,genomic DNA,2811,Fulcaldea stuessyi,77114273-1,Asteraceae,Fulcaldea,stuessyi,,False,Fulcaldea stuessyi,1080004
MK737938.1,rrn23,genomic DNA,2810,Galinsoga parviflora,208554-1,Asteraceae,Galinsoga,parviflora,,False,Galinsoga parviflora,176602
NC_046787.1,rrn23,genomic DNA,2810,Galinsoga parviflora,208554-1,Asteraceae,Galinsoga,parviflora,,False,Galinsoga parviflora,176602
KX752097.1,rrn23,genomic DNA,2810,Galinsoga quadriradiata,208557-1,Asteraceae,Galinsoga,quadriradiata,,False,Galinsoga quadriradiata,183030
NC_031853.1,rrn23,genomic DNA,2810,Galinsoga quadriradiata,208557-1,Asteraceae,Galinsoga,quadriradiata,,False,Galinsoga quadriradiata,183030
MK570596.1,rrn23,genomic DNA,2805,Gamochaeta coarctata,943810-1,Asteraceae,Gamochaeta,coarctata,,False,Gamochaeta coarctata,857092
EU549769.1,rrn23,genomic DNA,2809,Guizotia abyssinica,210735-1,Asteraceae,Guizotia,abyssinica,,False,Guizotia abyssinica,4230
NC_010601.1,rrn23,genomic DNA,2809,Guizotia abyssinica,210735-1,Asteraceae,Guizotia,abyssinica,,False,Guizotia abyssinica,4230
MK044798.1,rrn23,genomic DNA,2809,Gynoxys asterotricha,211082-1,Asteraceae,Gynoxys,asterotricha,,False,Gynoxys asterotricha,2748380
MK056106.1,rrn23,genomic DNA,2809,Gynoxys mandonii,211150-1,Asteraceae,Gynoxys,mandonii,,False,Gynoxys mandonii,2743462
MN328892.1,rrn23,genomic DNA,2809,Gynoxys megacephala,115976-2,Asteraceae,Gynoxys,megacephala,,False,Gynoxys megacephala,2841960
MN328891.1,rrn23,genomic DNA,2809,Gynoxys sp.,9167-1,Asteraceae,Gynoxys,,,False,Gynoxys sp. SEN301,2841965
MN328890.1,rrn23,genomic DNA,2809,Gynoxys tomentosissima,116018-2,Asteraceae,Gynoxys,tomentosissima,,False,Gynoxys tomentosissima,2841961
DQ383815.1,rrn23,genomic DNA,2811,Helianthus annuus,119003-2,Asteraceae,Helianthus,annuus,,False,Helianthus annuus,4232
NC_007977.1,rrn23,genomic DNA,2811,Helianthus annuus,119003-2,Asteraceae,Helianthus,annuus,,False,Helianthus annuus,4232
KF746371.1,rrn23,genomic DNA,2810,Helianthus decapetalus,119102-2,Asteraceae,Helianthus,decapetalus,,False,Helianthus decapetalus,73283
KF746358.1,rrn23,genomic DNA,2810,Helianthus decapetalus,119102-2,Asteraceae,Helianthus,decapetalus,,False,Helianthus decapetalus,73283
MT302566.1,rrn23,genomic DNA,2810,Helianthus hirsutus,329246-2,Asteraceae,Helianthus,hirsutus,,False,Helianthus hirsutus,73293
KF746375.1,rrn23,genomic DNA,2810,Helianthus hirsutus,329246-2,Asteraceae,Helianthus,hirsutus,,False,Helianthus hirsutus,73293
NC_023114.1,rrn23,genomic DNA,2810,Helianthus maximiliani,329260-2,Asteraceae,Helianthus,maximiliani,,False,Helianthus maximiliani,73297
KF746380.1,rrn23,genomic DNA,2810,Helianthus maximiliani,329260-2,Asteraceae,Helianthus,maximiliani,,False,Helianthus maximiliani,73297
KF746353.1,rrn23,genomic DNA,2810,Helianthus sp.,329255-2,Asteraceae,Helianthus,,,True,Helianthus divaricatus,73285
KF746352.1,rrn23,genomic DNA,2810,Helianthus sp.,329255-2,Asteraceae,Helianthus,,,True,Helianthus divaricatus,73285
MT302562.1,rrn23,genomic DNA,2810,Helianthus tuberosus,329252-2,Asteraceae,Helianthus,tuberosus,,False,Helianthus tuberosus,4233
MT700541.1,rrn23,genomic DNA,2810,Helianthus tuberosus,329252-2,Asteraceae,Helianthus,tuberosus,,False,Helianthus tuberosus,4233
NC_041458.1,rrn23,genomic DNA,2806,Helichrysum italicum,212898-1,Asteraceae,Helichrysum,italicum,,False,Helichrysum italicum,261786
MK089797.1,rrn23,genomic DNA,2806,Helichrysum italicum,212898-1,Asteraceae,Helichrysum,italicum,,False,Helichrysum italicum,261786
MK570605.1,rrn23,genomic DNA,2805,Helichrysum luteoalbum,212994-1,Asteraceae,Helichrysum,luteoalbum,,False,Pseudognaphalium luteoalbum,59425
MK570609.1,rrn23,genomic DNA,2805,Helichrysum luteoalbum,212994-1,Asteraceae,Helichrysum,luteoalbum,,False,Pseudognaphalium luteoalbum,59425
MN172194.1,rrn23,genomic DNA,2810,Heteroplexis incana,978547-1,Asteraceae,Heteroplexis,incana,,False,Heteroplexis incana,2727856
NC_048508.1,rrn23,genomic DNA,2810,Heteroplexis incana,978547-1,Asteraceae,Heteroplexis,incana,,False,Heteroplexis incana,2727856
MK942054.1,rrn23,genomic DNA,2810,Heteroplexis sericophylla,906309-1,Asteraceae,Heteroplexis,sericophylla,,False,Heteroplexis sericophylla,2816893
KX063910.1,rrn23,genomic DNA,2809,Hinterhubera ericoides,224860-1,Asteraceae,Hinterhubera,ericoides,,False,Hinterhubera ericoides,382006
NC_034884.1,rrn23,genomic DNA,2809,Hinterhubera ericoides,224860-1,Asteraceae,Hinterhubera,ericoides,,False,Hinterhubera ericoides,382006
MH746729.1,rrn23,genomic DNA,2809,Hypochaeris radicata,225575-1,Asteraceae,Hypochaeris,radicata,,False,Hypochaeris radicata,58656
NC_044795.1,rrn23,genomic DNA,2809,Hypochaeris radicata,225575-1,Asteraceae,Hypochaeris,radicata,,False,Hypochaeris radicata,58656
MW770456.1,rrn23,genomic DNA,2810,Inula helianthus-aquatilis,225917-1,Asteraceae,Inula,helianthus-aquatilis,,False,Inula helianthus-aquatilis,2856442
MW770455.1,rrn23,genomic DNA,2810,Inula helianthus-aquatilis,225917-1,Asteraceae,Inula,helianthus-aquatilis,,False,Inula helianthus-aquatilis,2856442
NC_053299.1,rrn23,genomic DNA,2810,Iostephane heterophylla,226210-1,Asteraceae,Iostephane,heterophylla,,False,Iostephane heterophylla,1048901
MT700542.1,rrn23,genomic DNA,2810,Iostephane heterophylla,226210-1,Asteraceae,Iostephane,heterophylla,,False,Iostephane heterophylla,1048901
NC_040110.1,rrn23,genomic DNA,2810,Ismelia carinata,226246-1,Asteraceae,Ismelia,carinata,,False,Ismelia carinata,99064
MG710387.1,rrn23,genomic DNA,2810,Ismelia carinata,226246-1,Asteraceae,Ismelia,carinata,,False,Ismelia carinata,99064
MK358415.1,rrn23,genomic DNA,2810,Ixeris polycephala,226412-1,Asteraceae,Ixeris,polycephala,,False,Ixeris polycephala,502135
NC_046514.1,rrn23,genomic DNA,2810,Ixeris polycephala,226412-1,Asteraceae,Ixeris,polycephala,,False,Ixeris polycephala,502135
MW092111.1,rrn23,genomic DNA,2810,Ixeris repens,226418-1,Asteraceae,Ixeris,repens,,False,Ixeris repens,520761
MT162684.1,rrn23,genomic DNA,2809,Lactuca sativa,228239-1,Asteraceae,Lactuca,sativa,,False,Lactuca sativa var. angustana,1049370
KX063899.1,rrn23,genomic DNA,2809,Laennecia sophiifolia,947840-1,Asteraceae,Laennecia,sophiifolia,,False,Laennecia sophiifolia,72947
NC_034877.1,rrn23,genomic DNA,2809,Laennecia sophiifolia,947840-1,Asteraceae,Laennecia,sophiifolia,,False,Laennecia sophiifolia,72947
NC_034858.1,rrn23,genomic DNA,2809,Laestadia muscicola,228382-1,Asteraceae,Laestadia,muscicola,,False,Laestadia muscicola,382017
KX063873.1,rrn23,genomic DNA,2809,Laestadia muscicola,228382-1,Asteraceae,Laestadia,muscicola,,False,Laestadia muscicola,382017
MK358416.1,rrn23,genomic DNA,2810,Lapsanastrum humile,981301-1,Asteraceae,Lapsanastrum,humile,,False,Lapsanastrum humile,2710671
NC_046515.1,rrn23,genomic DNA,2810,Lapsanastrum humile,981301-1,Asteraceae,Lapsanastrum,humile,,False,Lapsanastrum humile,2710671
KM267636.1,rrn23,genomic DNA,2805,Leontopodium coreanum,229584-1,Asteraceae,Leontopodium,coreanum,,False,Leontopodium leiolepis,1582844
NC_027835.1,rrn23,genomic DNA,2805,Leontopodium coreanum,229584-1,Asteraceae,Leontopodium,coreanum,,False,Leontopodium leiolepis,1582844
MN883842.1,rrn23,genomic DNA,2810,Leucanthemella linearis,229938-1,Asteraceae,Leucanthemella,linearis,,False,Leucanthemella linearis,466072
MN996243.1,rrn23,genomic DNA,2810,Leucanthemum virgatum,230102-1,Asteraceae,Leucanthemum,virgatum,,False,Leucanthemum virgatum,133254
NC_047461.1,rrn23,genomic DNA,2810,Leucanthemum virgatum,230102-1,Asteraceae,Leucanthemum,virgatum,,False,Leucanthemum virgatum,133254
NC_047460.1,rrn23,genomic DNA,2810,Leucanthemum vulgare,30296198-2,Asteraceae,Leucanthemum,vulgare,,False,Leucanthemum vulgare,99072
MN989913.1,rrn23,genomic DNA,2810,Leucanthemum vulgare,30296198-2,Asteraceae,Leucanthemum,vulgare,,False,Leucanthemum vulgare,99072
NC_039352.1,rrn23,genomic DNA,2809,Ligularia fischeri,230742-1,Asteraceae,Ligularia,fischeri,,False,Ligularia fischeri,186954
MG729822.1,rrn23,genomic DNA,2809,Ligularia fischeri,230742-1,Asteraceae,Ligularia,fischeri,,False,Ligularia fischeri,186954
MF539929.1,rrn23,genomic DNA,2809,Ligularia hodgsonii,230755-1,Asteraceae,Ligularia,hodgsonii,,False,Ligularia hodgsonii,186955
NC_039381.1,rrn23,genomic DNA,2809,Ligularia hodgsonii,230755-1,Asteraceae,Ligularia,hodgsonii,,False,Ligularia hodgsonii,186955
MF539930.1,rrn23,genomic DNA,2809,Ligularia intermedia,230760-1,Asteraceae,Ligularia,intermedia,,False,Ligularia intermedia,711536
NC_039382.1,rrn23,genomic DNA,2809,Ligularia intermedia,230760-1,Asteraceae,Ligularia,intermedia,,False,Ligularia intermedia,711536
MF539931.1,rrn23,genomic DNA,2809,Ligularia jaluensis,230761-1,Asteraceae,Ligularia,jaluensis,,False,Ligularia jaluensis,1798769
NC_039383.1,rrn23,genomic DNA,2809,Ligularia jaluensis,230761-1,Asteraceae,Ligularia,jaluensis,,False,Ligularia jaluensis,1798769
MF539932.1,rrn23,genomic DNA,2809,Ligularia mongolica,230798-1,Asteraceae,Ligularia,mongolica,,False,Ligularia mongolica,2291087
NC_039384.1,rrn23,genomic DNA,2809,Ligularia mongolica,230798-1,Asteraceae,Ligularia,mongolica,,False,Ligularia mongolica,2291087
MT985379.1,rrn23,genomic DNA,2809,Ligularia stenocephala,230858-1,Asteraceae,Ligularia,stenocephala,,True,Ligularia stenocephala,189220
NC_039385.1,rrn23,genomic DNA,2809,Ligularia veitchiana,230888-1,Asteraceae,Ligularia,veitchiana,,False,Ligularia veitchiana,262729
MF539933.1,rrn23,genomic DNA,2809,Ligularia veitchiana,230888-1,Asteraceae,Ligularia,veitchiana,,False,Ligularia veitchiana,262729
NC_052864.1,rrn23,genomic DNA,2809,Ligularia virgaurea,230891-1,Asteraceae,Ligularia,virgaurea,,False,Ligularia virgaurea,186957
MN783367.1,rrn23,genomic DNA,2809,Ligularia virgaurea,230891-1,Asteraceae,Ligularia,virgaurea,,False,Ligularia virgaurea,186957
KX063856.1,rrn23,genomic DNA,2809,Linochilus alveolatus,77203457-1,Asteraceae,Linochilus,alveolatus,,False,Linochilus alveolatus,587499
NC_034847.1,rrn23,genomic DNA,2809,Linochilus alveolatus,77203457-1,Asteraceae,Linochilus,alveolatus,,False,Linochilus alveolatus,587499
KX063898.1,rrn23,genomic DNA,2809,Linochilus antioquensis,77203459-1,Asteraceae,Linochilus,antioquensis,,False,Linochilus antioquensis,1716000
NC_034876.1,rrn23,genomic DNA,2809,Linochilus antioquensis,77203459-1,Asteraceae,Linochilus,antioquensis,,False,Linochilus antioquensis,1716000
KX063943.1,rrn23,genomic DNA,2809,Linochilus apiculatus,77203460-1,Asteraceae,Linochilus,apiculatus,,False,Linochilus apiculatus,1716001
NC_034902.1,rrn23,genomic DNA,2809,Linochilus apiculatus,77203460-1,Asteraceae,Linochilus,apiculatus,,False,Linochilus apiculatus,1716001
NC_034897.1,rrn23,genomic DNA,2809,Linochilus camargoanus,77203462-1,Asteraceae,Linochilus,camargoanus,,False,Linochilus camargoanus,1716005
KX063933.1,rrn23,genomic DNA,2809,Linochilus camargoanus,77203462-1,Asteraceae,Linochilus,camargoanus,,False,Linochilus camargoanus,1716005
NC_034886.1,rrn23,genomic DNA,2809,Linochilus cayambensis,77203463-1,Asteraceae,Linochilus,cayambensis,,False,Linochilus cayambensis,587503
KX063912.1,rrn23,genomic DNA,2809,Linochilus cayambensis,77203463-1,Asteraceae,Linochilus,cayambensis,,False,Linochilus cayambensis,587503
KX063862.1,rrn23,genomic DNA,2809,Linochilus cinerascens,77203465-1,Asteraceae,Linochilus,cinerascens,,False,Linochilus cinerascens,1716006
