Locus,gene,mol_type,Len,sci_name,kew_id,family,genus,species,infraspecies,Duplicates,Ini_sci_name,TaxID
KX063951.1,18S ribosomal RNA,genomic DNA,1811,Linochilus venezuelensis,77203513-1,Asteraceae,Linochilus,venezuelensis,,False,Linochilus venezuelensis,587525
KX064000.1,18S ribosomal RNA,genomic DNA,1811,Linochilus violaceus,77203514-1,Asteraceae,Linochilus,violaceus,,False,Linochilus violaceus,1716037
KX064001.1,18S ribosomal RNA,genomic DNA,1810,Llerasia caucana,141900-2,Asteraceae,Llerasia,caucana,,False,Llerasia caucana,1716039
KT179674.1,18S ribosomal RNA,genomic DNA,1810,Lygodesmia juncea,231357-1,Asteraceae,Lygodesmia,juncea,,True,Lygodesmia juncea,231818
MH037193.1,18S ribosomal RNA,genomic DNA,1808,Marshallia caespitosa,231761-1,Asteraceae,Marshallia,caespitosa,,False,Marshallia caespitosa var. signata,1615762
MH037183.1,18S ribosomal RNA,genomic DNA,1808,Marshallia graminifolia,153640-2,Asteraceae,Marshallia,graminifolia,,False,Marshallia graminifolia,1611546
MH037187.1,18S ribosomal RNA,genomic DNA,1808,Marshallia graminifolia,153640-2,Asteraceae,Marshallia,graminifolia,,False,Marshallia graminifolia,1611546
MH037188.1,18S ribosomal RNA,genomic DNA,1808,Marshallia grandiflora,153643-2,Asteraceae,Marshallia,grandiflora,,False,Marshallia grandiflora,1448043
MH037195.1,18S ribosomal RNA,genomic DNA,1808,Marshallia legrandii,77128550-1,Asteraceae,Marshallia,legrandii,,False,Marshallia legrandii,1611547
MH037190.1,18S ribosomal RNA,genomic DNA,1808,Marshallia mohrii,153647-2,Asteraceae,Marshallia,mohrii,,False,Marshallia mohrii,1611548
MH037191.1,18S ribosomal RNA,genomic DNA,1808,Marshallia mohrii,153647-2,Asteraceae,Marshallia,mohrii,,False,Marshallia mohrii,1611548
MH037185.1,18S ribosomal RNA,genomic DNA,1808,Marshallia obovata,153648-2,Asteraceae,Marshallia,obovata,,False,Marshallia obovata,128741
MH037186.1,18S ribosomal RNA,genomic DNA,1808,Marshallia obovata,153648-2,Asteraceae,Marshallia,obovata,,False,Marshallia obovata,128741
MH037198.1,18S ribosomal RNA,genomic DNA,1808,Marshallia ramosa,153651-2,Asteraceae,Marshallia,ramosa,,False,Marshallia ramosa,1611549
MH037189.1,18S ribosomal RNA,genomic DNA,1808,Marshallia ramosa,153651-2,Asteraceae,Marshallia,ramosa,,False,Marshallia ramosa,1611549
MH037197.1,18S ribosomal RNA,genomic DNA,1808,Marshallia trinervia,153652-2,Asteraceae,Marshallia,trinervia,,False,Marshallia trinervia,1448044
MH037184.1,18S ribosomal RNA,genomic DNA,1808,Marshallia trinervia,153652-2,Asteraceae,Marshallia,trinervia,,False,Marshallia trinervia,1448044
KX063949.1,18S ribosomal RNA,genomic DNA,1811,Oritrophium peruvianum,176325-2,Asteraceae,Oritrophium,peruvianum,,False,Oritrophium peruvianum,382033
KX064008.1,18S ribosomal RNA,genomic DNA,1811,Parastrephia quadrangularis,183032-2,Asteraceae,Parastrephia,quadrangularis,,False,Parastrephia quadrangularis,382038
MN996759.1,18S ribosomal RNA,genomic DNA,1811,Pseudognaphalium affine,962992-1,Asteraceae,Pseudognaphalium,affine,,False,Pseudognaphalium affine,318063
MN996752.1,18S ribosomal RNA,genomic DNA,1812,Pseudognaphalium sp.,290947-2,Asteraceae,Pseudognaphalium,,,False,Pseudognaphalium sp. RS-2020,2790658
MN996751.1,18S ribosomal RNA,genomic DNA,1812,Pseudognaphalium sp.,290947-2,Asteraceae,Pseudognaphalium,,,False,Pseudognaphalium sp. RS-2020,2790658
KT179681.1,18S ribosomal RNA,genomic DNA,1810,Ratibida columnifera,217868-2,Asteraceae,Ratibida,columnifera,,False,Ratibida columnifera,53728
KT179686.1,18S ribosomal RNA,genomic DNA,1810,Rudbeckia hirta var. pulcherrima,223755-2,Asteraceae,Rudbeckia,hirta,pulcherrima,False,Rudbeckia hirta var. pulcherrima,711056
KT179663.1,18S ribosomal RNA,genomic DNA,1810,Senecio sp.,245678-1,Asteraceae,Senecio,,,True,Senecio integerrimus,344069
KT179683.1,18S ribosomal RNA,genomic DNA,1811,Silphium integrifolium,30072268-2,Asteraceae,Silphium,integrifolium,,False,Silphium integrifolium,121897
KT179669.1,18S ribosomal RNA,genomic DNA,1810,Solidago gigantea,249575-1,Asteraceae,Solidago,gigantea,,False,Solidago gigantea,330183
KT179670.1,18S ribosomal RNA,genomic DNA,1810,Solidago missouriensis,249712-1,Asteraceae,Solidago,missouriensis,,False,Solidago missouriensis,691052
KX064030.1,18S ribosomal RNA,genomic DNA,1810,Soliva sessilis,330243-2,Asteraceae,Soliva,sessilis,,False,Soliva sessilis,457735
U42501.1,18S ribosomal RNA,genomic DNA,1725,Tagetes sp.,325872-2,Asteraceae,Tagetes,,,False,Tagetes sp. Nickrent 3061,87010
KX064034.1,18S ribosomal RNA,genomic DNA,1811,Talamancaster cuchumatanicus,77174769-1,Asteraceae,Talamancaster,cuchumatanicus,,False,Lagenophora cuchumatanica,1716038
KY671128.1,18S ribosomal RNA,genomic DNA,1810,Taraxacum amplum,252716-1,Asteraceae,Taraxacum,amplum,,False,Taraxacum amplum,1220049
JN418987.1,18S ribosomal RNA,genomic DNA,1809,Taraxacum kok-saghyz,253687-1,Asteraceae,Taraxacum,kok-saghyz,,False,Taraxacum kok-saghyz,333970
KY671129.1,18S ribosomal RNA,genomic DNA,1810,Taraxacum obtusifrons,254139-1,Asteraceae,Taraxacum,obtusifrons,,False,Taraxacum obtusifrons,1220052
KY671127.1,18S ribosomal RNA,genomic DNA,1810,Taraxacum sp.,328762-2,Asteraceae,Taraxacum,,,False,Taraxacum sp. RHS-2016,1903714
KT179680.1,18S ribosomal RNA,genomic DNA,1811,Thelesperma filifolium,255463-1,Asteraceae,Thelesperma,filifolium,,False,Thelesperma filifolium,153166
KT179662.1,18S ribosomal RNA,genomic DNA,1810,Tragopogon dubius,255993-1,Asteraceae,Tragopogon,dubius,,False,Tragopogon dubius,45322
U42502.1,18S ribosomal RNA,genomic DNA,1714,Tragopogon dubius,255993-1,Asteraceae,Tragopogon,dubius,,False,Tragopogon dubius,45322
KT179685.1,18S ribosomal RNA,genomic DNA,1811,Vernonia baldwinii,257916-1,Asteraceae,Vernonia,baldwinii,,False,Vernonia baldwinii,434692
KX063994.1,18S ribosomal RNA,genomic DNA,1811,Westoniella kohkemperi,268479-2,Asteraceae,Westoniella,kohkemperi,,False,Westoniella kohkemperi,382052
KT179668.1,18S ribosomal RNA,genomic DNA,1810,Xanthisma spinulosum,1031940-2,Asteraceae,Xanthisma,spinulosum,,False,Xanthisma spinulosum,71075
AF206857.1,18S ribosomal RNA,genomic DNA,1737,Asteropeia micraster,829859-1,Asteropeiaceae,Asteropeia,micraster,,False,Asteropeia micraster,55393
AF197578.1,18S ribosomal RNA,genomic DNA,1741,Atherosperma moschatum,581759-1,Atherospermataceae,Atherosperma,moschatum,,False,Atherosperma moschatum,88856
AF197579.1,18S ribosomal RNA,genomic DNA,1741,Daphnandra micrantha,581858-1,Atherospermataceae,Daphnandra,micrantha,,False,Daphnandra micrantha,74882
AF293754.1,18S ribosomal RNA,genomic DNA,1787,Doryphora sassafras,581869-1,Atherospermataceae,Doryphora,sassafras,,False,Doryphora sassafras,74884
AF206950.1,18S ribosomal RNA,genomic DNA,1752,Laurelia novae-zelandiae,581994-1,Atherospermataceae,Laurelia,novae-zelandiae,,False,Laurelia novae-zelandiae,74887
AF206858.1,18S ribosomal RNA,genomic DNA,1806,Austrobaileya scandens,554303-1,Austrobaileyaceae,Austrobaileya,scandens,,False,Austrobaileya scandens,13351
U42503.1,18S ribosomal RNA,genomic DNA,1796,Austrobaileya scandens,554303-1,Austrobaileyaceae,Austrobaileya,scandens,,False,Austrobaileya scandens,13351
AB233532.1,18S ribosomal RNA,genomic DNA,1734,Balanops pancheri,103175-1,Balanopaceae,Balanops,pancheri,,False,Balanops pancheri,344426
L24044.1,18S ribosomal RNA,genomic DNA,1787,Balanophora fungosa,103250-1,Balanophoraceae,Balanophora,fungosa,,False,Balanophora fungosa,29813
JN392868.1,18S ribosomal RNA,genomic DNA,1759,Balanophora fungosa,103250-1,Balanophoraceae,Balanophora,fungosa,,False,Balanophora fungosa,29813
JN392867.1,18S ribosomal RNA,genomic DNA,1777,Balanophora fungosa subsp. indica,874636-1,Balanophoraceae,Balanophora,fungosa,indica,False,Balanophora indica,1128101
JN392879.1,18S ribosomal RNA,genomic DNA,1779,Balanophora harlandii,103255-1,Balanophoraceae,Balanophora,harlandii,,False,Balanophora harlandii,447008
JN392873.1,18S ribosomal RNA,genomic DNA,1729,Balanophora japonica,103264-1,Balanophoraceae,Balanophora,japonica,,False,Balanophora japonica,1128102
JN392874.1,18S ribosomal RNA,genomic DNA,1729,Balanophora japonica,103264-1,Balanophoraceae,Balanophora,japonica,,False,Balanophora japonica,1128102
JN392871.1,18S ribosomal RNA,genomic DNA,1779,Balanophora laxiflora,103272-1,Balanophoraceae,Balanophora,laxiflora,,False,Balanophora laxiflora,1128103
JN392870.1,18S ribosomal RNA,genomic DNA,1779,Balanophora laxiflora,103272-1,Balanophoraceae,Balanophora,laxiflora,,False,Balanophora laxiflora,1128103
JN392878.1,18S ribosomal RNA,genomic DNA,1757,Balanophora tobiracola,103300-1,Balanophoraceae,Balanophora,tobiracola,,False,Balanophora tobiracola,1128104
JN392875.1,18S ribosomal RNA,genomic DNA,1759,Balanophora yakushimensis,103308-1,Balanophoraceae,Balanophora,yakushimensis,,False,Balanophora yakushimensis,1128105
JN392877.1,18S ribosomal RNA,genomic DNA,1713,Balanophora yakushimensis,103308-1,Balanophoraceae,Balanophora,yakushimensis,,False,Balanophora yakushimensis,1128105
L24400.1,18S ribosomal RNA,genomic DNA,1754,Corynaea crassa,103322-1,Balanophoraceae,Corynaea,crassa,,False,Corynaea crassa,50121
AY957443.1,18S ribosomal RNA,genomic DNA,1742,Dactylanthus taylorii,103338-1,Balanophoraceae,Dactylanthus,taylorii,,False,Dactylanthus taylorii,328070
AY957444.1,18S ribosomal RNA,genomic DNA,1742,Hachettea austrocaledonica,103342-1,Balanophoraceae,Hachettea,austrocaledonica,,False,Hachettea austrocaledonica,328067
L25682.1,18S ribosomal RNA,genomic DNA,1762,Helosis cayennensis,103346-1,Balanophoraceae,Helosis,cayennensis,,False,Helosis cayennensis,50128
L25683.1,18S ribosomal RNA,genomic DNA,1750,Langsdorffia hypogaea,315558-2,Balanophoraceae,Langsdorffia,hypogaea,,False,Langsdorffia hypogaea,50138
MG234129.1,rrn18,genomic DNA,1713,Langsdorffia hypogaea,315558-2,Balanophoraceae,Langsdorffia,hypogaea,,False,Langsdorffia hypogaea,50138
KP263283.1,18S ribosomal RNA,genomic DNA,1634,Lophophytum pyramidale,77177769-1,Balanophoraceae,Lophophytum,pyramidale,,False,Lophophytum leandri,1618140
AY957445.1,18S ribosomal RNA,genomic DNA,1737,Mystropetalon thomii,103378-1,Balanophoraceae,Mystropetalon,thomii,,False,Mystropetalon thomii,328069
L24406.1,18S ribosomal RNA,genomic DNA,1767,Ombrophytum subterraneum,173814-2,Balanophoraceae,Ombrophytum,subterraneum,,False,Ombrophytum subterraneum,50155
KP263286.1,18S ribosomal RNA,genomic DNA,1713,Sarcophyte sanguinea,103400-1,Balanophoraceae,Sarcophyte,sanguinea,,False,Sarcophyte sanguinea,1618143
U59933.1,18S ribosomal RNA,genomic DNA,1763,Scybalium jamaicense,1063421-2,Balanophoraceae,Scybalium,jamaicense,,False,Scybalium jamaicense,48512
KP263289.1,18S ribosomal RNA,genomic DNA,1771,Thonningia sanguinea,329935-2,Balanophoraceae,Thonningia,sanguinea,,False,Thonningia sanguinea,1618145
KT179715.1,18S ribosomal RNA,genomic DNA,1807,Impatiens capensis,30008241-2,Balsaminaceae,Impatiens,capensis,,False,Impatiens capensis,55378
L24148.1,18S ribosomal RNA,genomic DNA,1750,Impatiens pallida,30051366-2,Balsaminaceae,Impatiens,pallida,,False,Impatiens pallida,35940
L49285.1,18S ribosomal RNA,genomic DNA,1730,Impatiens walleriana,374419-1,Balsaminaceae,Impatiens,walleriana,,False,Impatiens walleriana,127142
JF317358.1,18S ribosomal RNA,genomic DNA,1708,Barbeya oleoides,850487-1,Barbeyaceae,Barbeya,oleoides,,False,Barbeya oleoides,48391
AF206862.1,18S ribosomal RNA,genomic DNA,1707,Barbeya oleoides,850487-1,Barbeyaceae,Barbeya,oleoides,,False,Barbeya oleoides,48391
GQ497567.1,18S ribosomal RNA,genomic DNA,1799,Basella alba,164286-1,Basellaceae,Basella,alba,,False,Basella alba,3589
HQ843426.1,18S ribosomal RNA,genomic DNA,1466,Basella alba,164286-1,Basellaceae,Basella,alba,,False,Basella alba,3589
U42504.1,18S ribosomal RNA,genomic DNA,1706,Batis maritima,319368-2,Bataceae,Batis,maritima,,False,Batis maritima,4436
AF534769.1,18S ribosomal RNA,genomic DNA,1796,Begonia ankaranensis,104186-1,Begoniaceae,Begonia,ankaranensis,,False,Begonia ankaranensis,198546
AF008948.1,18S ribosomal RNA,genomic DNA,1809,Begonia boisiana,104288-1,Begoniaceae,Begonia,boisiana,,False,Begonia boisiana,62973
AF534750.1,18S ribosomal RNA,genomic DNA,1792,Begonia cinnabarina,104418-1,Begoniaceae,Begonia,cinnabarina,,False,Begonia cinnabarina,199991
AF534766.1,18S ribosomal RNA,genomic DNA,1790,Begonia conchifolia,104446-1,Begoniaceae,Begonia,conchifolia,,False,Begonia conchifolia,212713
AF534759.1,18S ribosomal RNA,genomic DNA,1792,Begonia fuchsioides,104715-1,Begoniaceae,Begonia,fuchsioides,,False,Begonia fuchsioides,200001
AF008949.1,18S ribosomal RNA,genomic DNA,1804,Begonia glabra,104759-1,Begoniaceae,Begonia,glabra,,False,Begonia glabra,62974
AF534772.1,18S ribosomal RNA,genomic DNA,1793,Begonia gracilis,30005490-2,Begoniaceae,Begonia,gracilis,,False,Begonia gracilis,200004
AF534773.1,18S ribosomal RNA,genomic DNA,1794,Begonia grandis subsp. grandis,77172289-1,Begoniaceae,Begonia,grandis,grandis,False,Begonia grandis subsp. grandis,200078
AF534752.1,18S ribosomal RNA,genomic DNA,1792,Begonia herbacea,30617-2,Begoniaceae,Begonia,herbacea,,False,Begonia herbacea,48227
AY968391.2,18S ribosomal RNA,genomic DNA,1736,Begonia herbacea,30617-2,Begoniaceae,Begonia,herbacea,,False,Begonia herbacea,48227
AF534770.1,18S ribosomal RNA,genomic DNA,1793,Begonia isoptera,104931-1,Begoniaceae,Begonia,isoptera,,False,Begonia isoptera,200014
AF534756.1,18S ribosomal RNA,genomic DNA,1793,Begonia iucunda,104939-1,Begoniaceae,Begonia,iucunda,,False,Begonia iucunda,198558
AF534762.1,18S ribosomal RNA,genomic DNA,1793,Begonia luxurians,105107-1,Begoniaceae,Begonia,luxurians,,False,Begonia luxurians,198560
AF534767.1,18S ribosomal RNA,genomic DNA,1794,Begonia malabarica,105141-1,Begoniaceae,Begonia,malabarica,,False,Begonia fallax,198554
AF534755.1,18S ribosomal RNA,genomic DNA,1793,Begonia masoniana,105166-1,Begoniaceae,Begonia,masoniana,,False,Begonia masoniana,198562
AF534763.1,18S ribosomal RNA,genomic DNA,1793,Begonia meyeri-johannis,105197-1,Begoniaceae,Begonia,meyeri-johannis,,False,Begonia meyeri-johannis,198563
AF534754.1,18S ribosomal RNA,genomic DNA,1795,Begonia nigritarum,105272-1,Begoniaceae,Begonia,nigritarum,,False,Begonia nigritarum,212715
AF534768.1,18S ribosomal RNA,genomic DNA,1793,Begonia nossibea,105277-1,Begoniaceae,Begonia,nossibea,,False,Begonia nossibea,198564
AF534751.1,18S ribosomal RNA,genomic DNA,1791,Begonia olbia,105310-1,Begoniaceae,Begonia,olbia,,False,Begonia olbia,200034
AF008950.1,18S ribosomal RNA,genomic DNA,1808,Begonia oxyloba,105331-1,Begoniaceae,Begonia,oxyloba,,False,Begonia oxyloba,48226
AY968392.2,18S ribosomal RNA,genomic DNA,1745,Begonia oxyloba,105331-1,Begoniaceae,Begonia,oxyloba,,False,Begonia oxyloba,48226
AF534758.1,18S ribosomal RNA,genomic DNA,1793,Begonia poculifera,105456-1,Begoniaceae,Begonia,poculifera,,False,Begonia poculifera,198565
AF534761.1,18S ribosomal RNA,genomic DNA,1793,Begonia roxburghii,105613-1,Begoniaceae,Begonia,roxburghii,,False,Begonia roxburghii,198566
AF534757.1,18S ribosomal RNA,genomic DNA,1794,Begonia rubella,105615-1,Begoniaceae,Begonia,rubella,,False,Begonia rubella,212817
AF534771.1,18S ribosomal RNA,genomic DNA,1793,Begonia scapigera,105676-1,Begoniaceae,Begonia,scapigera,,False,Begonia scapigera,198568
U43613.1,18S ribosomal RNA,genomic DNA,1810,Begonia sp.,327437-2,Begoniaceae,Begonia,,,False,Symbegonia sp. Kew U012,45374
AF534765.1,18S ribosomal RNA,genomic DNA,1793,Begonia sp.,907543-1,Begoniaceae,Begonia,,,True,Begonia crassicaulis,212714
AF534764.1,18S ribosomal RNA,genomic DNA,1793,Begonia ulmifolia,105927-1,Begoniaceae,Begonia,ulmifolia,,False,Begonia ulmifolia,48225
AF534774.1,18S ribosomal RNA,genomic DNA,1793,Begonia violifolia,105991-1,Begoniaceae,Begonia,violifolia,,False,Begonia violifolia,198570
AF008951.1,18S ribosomal RNA,genomic DNA,1807,Hillebrandia sandwicensis,106195-1,Begoniaceae,Hillebrandia,sandwicensis,,False,Hillebrandia sandwicensis,48236
AY968398.1,18S ribosomal RNA,genomic DNA,1786,Hillebrandia sandwicensis,106195-1,Begoniaceae,Hillebrandia,sandwicensis,,False,Hillebrandia sandwicensis,48236
FJ748870.1,18S ribosomal RNA,genomic DNA,1810,Berberis bealei,106450-1,Berberidaceae,Berberis,bealei,,False,Berberis bealei,13601
AF293755.1,18S ribosomal RNA,genomic DNA,1787,Berberis bealei,106450-1,Berberidaceae,Berberis,bealei,,False,Berberis bealei,13601
L54064.1,18S ribosomal RNA,genomic DNA,1712,Caulophyllum sp.,107232-1,Berberidaceae,Caulophyllum,,,True,Caulophyllum thalictroides,46963
L37911.1,18S rRNA,genomic DNA,1710,Nandina domestica,107544-1,Berberidaceae,Nandina,domestica,,False,Nandina domestica,41776
L24413.1,18S rRNA,genomic DNA,1766,Podophyllum peltatum,107599-1,Berberidaceae,Podophyllum,peltatum,,False,Podophyllum peltatum,35933
AF206866.1,18S ribosomal RNA,genomic DNA,1741,Berberidopsis corallina,106378-1,Berberidopsidaceae,Berberidopsis,corallina,,False,Berberidopsis corallina,85172
MF136519.1,18S ribosomal RNA,genomic DNA,1809,Alnus alnobetula subsp. alnobetula,77167504-1,Betulaceae,Alnus,alnobetula,alnobetula,False,Alnus alnobetula subsp. alnobetula,492571
MF136517.1,18S ribosomal RNA,genomic DNA,1809,Alnus alnobetula subsp. crispa,60456398-2,Betulaceae,Alnus,alnobetula,crispa,False,Alnus alnobetula subsp. crispa,3518
AY263900.1,18S ribosomal RNA,genomic DNA,1509,Alnus alnobetula subsp. sinuata,60456397-2,Betulaceae,Alnus,alnobetula,sinuata,False,Alnus alnobetula subsp. sinuata,109071
MF136518.1,18S ribosomal RNA,genomic DNA,1809,Alnus alnobetula subsp. suaveolens,954641-1,Betulaceae,Alnus,alnobetula,suaveolens,False,Alnus alnobetula subsp. suaveolens,1052851
MF136520.1,18S ribosomal RNA,genomic DNA,1809,Alnus cordata,294902-1,Betulaceae,Alnus,cordata,,True,Alnus cordata,109058
MF136521.1,18S ribosomal RNA,genomic DNA,1809,Alnus cordata,294902-1,Betulaceae,Alnus,cordata,,True,Alnus cordata,109058
MF136522.1,18S ribosomal RNA,genomic DNA,1809,Alnus glutinosa subsp. barbata,77189376-1,Betulaceae,Alnus,glutinosa,barbata,False,Alnus glutinosa subsp. barbata,1671027
MF136523.1,18S ribosomal RNA,genomic DNA,1809,Alnus glutinosa subsp. betuloides,972939-1,Betulaceae,Alnus,glutinosa,betuloides,False,Alnus glutinosa subsp. betuloides,1671028
MF136524.1,18S ribosomal RNA,genomic DNA,1809,Alnus glutinosa subsp. glutinosa,77167590-1,Betulaceae,Alnus,glutinosa,glutinosa,False,Alnus glutinosa subsp. glutinosa,2004886
MF136525.1,18S ribosomal RNA,genomic DNA,1809,Alnus glutinosa subsp. glutinosa,77167590-1,Betulaceae,Alnus,glutinosa,glutinosa,False,Alnus glutinosa subsp. glutinosa,2004886
MF136527.1,18S ribosomal RNA,genomic DNA,1809,Alnus incana,30106706-2,Betulaceae,Alnus,incana,,False,Alnus incana,3516
MF136528.1,18S ribosomal RNA,genomic DNA,1809,Alnus incana,30106706-2,Betulaceae,Alnus,incana,,False,Alnus incana,3516
MF136529.1,18S ribosomal RNA,genomic DNA,1809,Alnus japonica,294936-1,Betulaceae,Alnus,japonica,,True,Alnus japonica,109063
MF136530.1,18S ribosomal RNA,genomic DNA,1809,Alnus jorullensis subsp. jorullensis,77167436-1,Betulaceae,Alnus,jorullensis,jorullensis,False,Alnus jorullensis subsp. jorullensis,1671029
MF136533.1,18S ribosomal RNA,genomic DNA,1809,Alnus maritima,9436-2,Betulaceae,Alnus,maritima,,False,Alnus maritima subsp. oklahomensis,2004888
MF136534.1,18S ribosomal RNA,genomic DNA,1809,Alnus maximowiczii,9439-2,Betulaceae,Alnus,maximowiczii,,False,Alnus alnobetula subsp. maximowiczii,253216
MF136535.1,18S ribosomal RNA,genomic DNA,1809,Alnus nitida,294962-1,Betulaceae,Alnus,nitida,,False,Alnus nitida,109470
MF136536.1,18S ribosomal RNA,genomic DNA,1809,Alnus orientalis,294972-1,Betulaceae,Alnus,orientalis,,False,Alnus orientalis,253218
MF136537.1,18S ribosomal RNA,genomic DNA,1809,Alnus rubra,294986-1,Betulaceae,Alnus,rubra,,False,Alnus rubra,109069
MF136538.1,18S ribosomal RNA,genomic DNA,1809,Alnus subcordata,295002-1,Betulaceae,Alnus,subcordata,,False,Alnus subcordata,109072
GU476453.1,18S ribosomal RNA,genomic DNA,1493,Betula pendula,295174-1,Betulaceae,Betula,pendula,,False,Betula pendula,3505
AY147107.1,18S ribosomal RNA,genomic DNA,1486,Betula pendula subsp. mandshurica,77128716-1,Betulaceae,Betula,pendula,mandshurica,False,Betula platyphylla,78630
AY263898.1,18S ribosomal RNA,genomic DNA,1479,Carpinus betulus,295248-1,Betulaceae,Carpinus,betulus,,False,Carpinus betulus,12990
AY263895.1,18S ribosomal RNA,genomic DNA,1540,Corylus avellana,295446-1,Betulaceae,Corylus,avellana,,False,Corylus avellana,13451
AY263896.1,18S ribosomal RNA,genomic DNA,1461,Ostrya virginiana,295672-1,Betulaceae,Ostrya,virginiana,,False,Ostrya virginiana,13622
AY263888.1,18S ribosomal RNA,genomic DNA,1534,Ostryopsis davidiana,295677-1,Betulaceae,Ostryopsis,davidiana,,False,Ostryopsis davidiana,78607
KC412167.1,18S ribosomal RNA,genomic DNA,1508,Ostryopsis davidiana,295677-1,Betulaceae,Ostryopsis,davidiana,,False,Ostryopsis davidiana,78607
KC412166.1,18S ribosomal RNA,genomic DNA,1508,Ostryopsis nobilis,108055-1,Betulaceae,Ostryopsis,nobilis,,False,Ostryopsis nobilis,176868
GQ497568.1,18S ribosomal RNA,genomic DNA,1797,Biebersteinia orphanidis,371942-1,Biebersteiniaceae,Biebersteinia,orphanidis,,False,Biebersteinia orphanidis,74351
MK679325.1,18S ribosomal RNA,genomic DNA,1936,Adenocalymma acutissimum,108103-1,Bignoniaceae,Adenocalymma,acutissimum,,False,Adenocalymma acutissimum,2099405
MK679324.1,18S ribosomal RNA,genomic DNA,1936,Adenocalymma acutissimum,108103-1,Bignoniaceae,Adenocalymma,acutissimum,,False,Adenocalymma acutissimum,2099405
MK679326.1,18S ribosomal RNA,genomic DNA,1928,Adenocalymma adenophorum,77141914-1,Bignoniaceae,Adenocalymma,adenophorum,,False,Adenocalymma adenophorum,354008
MK678709.1,18S ribosomal RNA,genomic DNA,1810,Adenocalymma adenophorum,77141914-1,Bignoniaceae,Adenocalymma,adenophorum,,False,Adenocalymma adenophorum,354008
MK679327.1,rrn18,genomic DNA,1928,Adenocalymma allamandiflorum,77141916-1,Bignoniaceae,Adenocalymma,allamandiflorum,,False,Adenocalymma allamandiflorum,2056444
MK678710.1,18S ribosomal RNA,genomic DNA,1810,Adenocalymma allamandiflorum,77141916-1,Bignoniaceae,Adenocalymma,allamandiflorum,,False,Adenocalymma allamandiflorum,2056444
MK679328.1,18S ribosomal RNA,genomic DNA,1928,Adenocalymma apurense,4266-2,Bignoniaceae,Adenocalymma,apurense,,False,Adenocalymma apurense,2099408
MK678711.1,18S ribosomal RNA,genomic DNA,1810,Adenocalymma apurense,4266-2,Bignoniaceae,Adenocalymma,apurense,,False,Adenocalymma apurense,2099408
MK679329.1,rrn18,genomic DNA,1936,Adenocalymma aurantiacum,77128932-1,Bignoniaceae,Adenocalymma,aurantiacum,,False,Adenocalymma aurantiacum,2056445
MK678712.1,18S ribosomal RNA,genomic DNA,1810,Adenocalymma aurantiacum,77128932-1,Bignoniaceae,Adenocalymma,aurantiacum,,False,Adenocalymma aurantiacum,2056445
MK679330.1,rrn18,genomic DNA,1936,Adenocalymma biternatum,77141919-1,Bignoniaceae,Adenocalymma,biternatum,,False,Adenocalymma biternatum,2056446
MK678713.1,18S ribosomal RNA,genomic DNA,1810,Adenocalymma biternatum,77141919-1,Bignoniaceae,Adenocalymma,biternatum,,False,Adenocalymma biternatum,2056446
MK679331.1,18S ribosomal RNA,genomic DNA,1936,Adenocalymma bracteatum,108107-1,Bignoniaceae,Adenocalymma,bracteatum,,False,Adenocalymma bracteatum,2056447
MK678714.1,18S ribosomal RNA,genomic DNA,1810,Adenocalymma bracteatum,108107-1,Bignoniaceae,Adenocalymma,bracteatum,,False,Adenocalymma bracteatum,2056447
MK679332.1,rrn18,genomic DNA,1936,Adenocalymma calcareum,77103659-1,Bignoniaceae,Adenocalymma,calcareum,,False,Adenocalymma calcareum,2099409
MK678715.1,18S ribosomal RNA,genomic DNA,1810,Adenocalymma calcareum,77103659-1,Bignoniaceae,Adenocalymma,calcareum,,False,Adenocalymma calcareum,2099409
MK679333.1,rrn18,genomic DNA,1936,Adenocalymma cauliflorum,77167337-1,Bignoniaceae,Adenocalymma,cauliflorum,,False,Adenocalymma cauliflorum,2099410
MK678716.1,18S ribosomal RNA,genomic DNA,1810,Adenocalymma cauliflorum,77167337-1,Bignoniaceae,Adenocalymma,cauliflorum,,False,Adenocalymma cauliflorum,2099410
MK679334.1,rrn18,genomic DNA,1936,Adenocalymma cinereum,77129264-1,Bignoniaceae,Adenocalymma,cinereum,,False,Adenocalymma cinereum,2099413
MK678717.1,18S ribosomal RNA,genomic DNA,1810,Adenocalymma cinereum,77129264-1,Bignoniaceae,Adenocalymma,cinereum,,False,Adenocalymma cinereum,2099413
MK679335.1,rrn18,genomic DNA,1928,Adenocalymma cladotrichum,77100436-1,Bignoniaceae,Adenocalymma,cladotrichum,,False,Adenocalymma cladotrichum,354011
MK678718.1,18S ribosomal RNA,genomic DNA,1810,Adenocalymma cladotrichum,77100436-1,Bignoniaceae,Adenocalymma,cladotrichum,,False,Adenocalymma cladotrichum,354011
MK679336.1,18S ribosomal RNA,genomic DNA,1936,Adenocalymma coriaceum,108112-1,Bignoniaceae,Adenocalymma,coriaceum,,False,Adenocalymma coriaceum,2099415
MK678719.1,18S ribosomal RNA,genomic DNA,1810,Adenocalymma coriaceum,108112-1,Bignoniaceae,Adenocalymma,coriaceum,,False,Adenocalymma coriaceum,2099415
MK679337.1,rrn18,genomic DNA,1928,Adenocalymma cristicalyx,77141922-1,Bignoniaceae,Adenocalymma,cristicalyx,,False,Adenocalymma cristicalyx,2056448
