Locus,Len,sci_name,kew_id,family,genus,species,infraspecies,Duplicates,Ini_sci_name
6451772,250,Allium crystallinum,527892-1,Amaryllidaceae,Allium,crystallinum,,False,Allium crystallinum
6411002,235,Allium vallivanchense,77101099-1,Amaryllidaceae,Allium,vallivanchense,,False,Allium vallivanchense
6410937,245,Allium rosenorum,980439-1,Amaryllidaceae,Allium,rosenorum,,False,Allium rosenorum
6410933,245,Allium rosenorum,980439-1,Amaryllidaceae,Allium,rosenorum,,False,Allium rosenorum
6410895,244,Allium materculae,528394-1,Amaryllidaceae,Allium,materculae,,False,Allium materculae
6410896,244,Allium materculae,528394-1,Amaryllidaceae,Allium,materculae,,False,Allium materculae
6455455,261,Allium unifolium,529083-1,Amaryllidaceae,Allium,unifolium,,True,Allium unifolium
6410924,243,Allium kuhsorkhense,77085290-1,Amaryllidaceae,Allium,kuhsorkhense,,False,Allium kuhsorkhense
6455428,261,Allium dictuon,8742-2,Amaryllidaceae,Allium,dictuon,,False,Allium dictuon
6444418,265,Zephyranthes martinezii,77203232-1,Amaryllidaceae,Zephyranthes,martinezii,,False,Habranthus martinezii
6444449,251,Chlidanthus fragrans,63594-1,Amaryllidaceae,Chlidanthus,fragrans,,False,Chlidanthus fragrans
6451769,241,Allium brevidens,527717-1,Amaryllidaceae,Allium,brevidens,,False,Allium brevidens
6382584,270,Pancratium canariense,66407-1,Amaryllidaceae,Pancratium,canariense,,False,Pancratium canariense
6435119,235,Cyrtanthus montanus,64235-1,Amaryllidaceae,Cyrtanthus,montanus,,False,Cyrtanthus montanus
6453971,242,Cyrtanthus montanus,64235-1,Amaryllidaceae,Cyrtanthus,montanus,,False,Cyrtanthus montanus
6444431,271,Zephyranthes lehmilleri,77203227-1,Amaryllidaceae,Zephyranthes,lehmilleri,,False,Sprekelia howardii
6444410,254,Narcissus cuneiflorus,65992-1,Amaryllidaceae,Narcissus,cuneiflorus,,False,Narcissus asturiensis
6444392,265,Nerine laticoma subsp. huttoniae,77189996-1,Amaryllidaceae,Nerine,laticoma,huttoniae,False,Nerine huttoniae
6452419,239,Zephyranthes lehmilleri,77203227-1,Amaryllidaceae,Zephyranthes,lehmilleri,,False,Sprekelia howardii
6451778,241,Allium elegans,527979-1,Amaryllidaceae,Allium,elegans,,False,Allium elegans
6427180,242,Allium xichuanense,529151-1,Amaryllidaceae,Allium,xichuanense,,False,Allium xichuanense
6437194,241,Allium ursinum,529088-1,Amaryllidaceae,Allium,ursinum,,False,Allium ursinum
6437195,241,Allium ursinum,529088-1,Amaryllidaceae,Allium,ursinum,,False,Allium ursinum
12780287,230,Narcissus pseudonarcissus,66177-1,Amaryllidaceae,Narcissus,pseudonarcissus,,False,Narcissus pseudonarcissus
6444413,261,Narcissus pseudonarcissus,66177-1,Amaryllidaceae,Narcissus,pseudonarcissus,,False,Narcissus pseudonarcissus
6455431,268,Allium falcifolium,528012-1,Amaryllidaceae,Allium,falcifolium,,False,Allium falcifolium
6444432,227,Zephyranthes candida,67201-1,Amaryllidaceae,Zephyranthes,candida,,False,Zephyranthes candida
6460423,261,Allium serra,8878-2,Amaryllidaceae,Allium,serra,,False,Allium serra
6435105,235,Cyrtanthus fergusoniae,64214-1,Amaryllidaceae,Cyrtanthus,fergusoniae,,False,Cyrtanthus fergusoniae
6404067,279,Galanthus alpinus var. alpinus,77171775-1,Amaryllidaceae,Galanthus,alpinus,alpinus,False,Galanthus alpinus var. alpinus
6454002,244,Strumaria salteri,66922-1,Amaryllidaceae,Strumaria,salteri,,False,Strumaria salteri
6444398,263,Strumaria salteri,66922-1,Amaryllidaceae,Strumaria,salteri,,False,Strumaria salteri
6410807,245,Allium bakhtiaricum,527667-1,Amaryllidaceae,Allium,bakhtiaricum,,False,Allium bakhtiaricum
6427157,243,Allium xichuanense,529151-1,Amaryllidaceae,Allium,xichuanense,,False,Allium xichuanense
6435122,234,Cyrtanthus sanguineus,64253-1,Amaryllidaceae,Cyrtanthus,sanguineus,,False,Cyrtanthus sanguineus
6448420,239,Zephyranthes cisandina,77203274-1,Amaryllidaceae,Zephyranthes,cisandina,,False,Famatina cisandina
6416717,236,Allium schoenoprasum,528823-1,Amaryllidaceae,Allium,schoenoprasum,,False,Allium schoenoprasum
6451726,235,Allium schoenoprasum,528823-1,Amaryllidaceae,Allium,schoenoprasum,,False,Allium schoenoprasum
6430557,224,Agapanthus caulescens,527264-1,Amaryllidaceae,Agapanthus,caulescens,,False,Agapanthus caulescens
6444433,269,Zephyranthes lindleyana,67252-1,Amaryllidaceae,Zephyranthes,lindleyana,,False,Zephyranthes lindleyana
6448421,239,Phycella sp.,30002634-2,Amaryllidaceae,Phycella,,,False,Rhodophiala sp. Garcia 2411
6435130,234,Cyrtanthus wellandii,1012796-1,Amaryllidaceae,Cyrtanthus,wellandii,,False,Cyrtanthus wellandii
6451642,234,Allium drepanophyllum,527961-1,Amaryllidaceae,Allium,drepanophyllum,,False,Allium drepanophyllum
6444404,206,Calostemma purpureum,63565-1,Amaryllidaceae,Calostemma,purpureum,,False,Calostemma purpureum
6409281,239,Phycella davidii,77203291-1,Amaryllidaceae,Phycella,davidii,,False,Placea davidii
6435372,222,Calostemma purpureum,63565-1,Amaryllidaceae,Calostemma,purpureum,,False,Calostemma purpureum
6435988,180,Crinum jasonii,77075902-1,Amaryllidaceae,Crinum,jasonii,,False,Crinum jasonii
6435989,182,Crinum jasonii,77075902-1,Amaryllidaceae,Crinum,jasonii,,False,Crinum jasonii
6417634,241,Allium burjaticum,934067-1,Amaryllidaceae,Allium,burjaticum,,False,Allium burjaticum
6455668,233,Gethyllis lanuginosa,64544-1,Amaryllidaceae,Gethyllis,lanuginosa,,False,Gethyllis lanuginosa
6455426,237,Allium crispum,8733-2,Amaryllidaceae,Allium,crispum,,False,Allium crispum
6453983,250,Cyrtanthus wellandii,1012796-1,Amaryllidaceae,Cyrtanthus,wellandii,,False,Cyrtanthus wellandii
6451701,242,Allium neriniflorum,528478-1,Amaryllidaceae,Allium,neriniflorum,,False,Allium neriniflorum
6451708,242,Allium neriniflorum,528478-1,Amaryllidaceae,Allium,neriniflorum,,False,Allium neriniflorum
6405100,252,Galanthus  allenii,64464-1,Amaryllidaceae,Galanthus,allenii,,False,Galanthus x allenii
6451810,241,Allium gilgiticum,528088-1,Amaryllidaceae,Allium,gilgiticum,,False,Allium gilgiticum
6382562,264,Sternbergia vernalis,946582-1,Amaryllidaceae,Sternbergia,vernalis,,False,Sternbergia vernalis
6394804,239,Zephyranthes capitata,77203273-1,Amaryllidaceae,Zephyranthes,capitata,,False,Phycella herbertiana
6453955,201,Cyrtanthus attenuatus,64195-1,Amaryllidaceae,Cyrtanthus,attenuatus,,False,Cyrtanthus attenuatus
6410811,243,Allium brachyscapum,527710-1,Amaryllidaceae,Allium,brachyscapum,,False,Allium brachyscapum
6455450,268,Allium robinsonii,8864-2,Amaryllidaceae,Allium,robinsonii,,False,Allium robinsonii
6410829,243,Allium cristophii,527890-1,Amaryllidaceae,Allium,cristophii,,False,Allium christophii
6451754,242,Allium cristophii,527890-1,Amaryllidaceae,Allium,cristophii,,False,Allium christophii
6451765,243,Allium sphaerocephalon,528894-1,Amaryllidaceae,Allium,sphaerocephalon,,False,Allium sphaerocephalon
6391388,237,Zephyranthes sp.,330336-2,Amaryllidaceae,Zephyranthes,,,False,Habranthus sp. Meerow 2402
6410915,244,Allium orientale,528544-1,Amaryllidaceae,Allium,orientale,,False,Allium orientale
6410914,244,Allium orientale,528544-1,Amaryllidaceae,Allium,orientale,,False,Allium orientale
6410982,246,Allium verticillatum,529106-1,Amaryllidaceae,Allium,verticillatum,,False,Allium verticillatum
6451698,245,Allium verticillatum,529106-1,Amaryllidaceae,Allium,verticillatum,,False,Allium verticillatum
6435095,235,Cyrtanthus attenuatus,64195-1,Amaryllidaceae,Cyrtanthus,attenuatus,,False,Cyrtanthus attenuatus
6451802,243,Allium kaschianum,528240-1,Amaryllidaceae,Allium,kaschianum,,False,Allium kaschianum
6428571,232,Ungernia flava,66974-1,Amaryllidaceae,Ungernia,flava,,False,Ungernia flava
6451675,240,Allium tenuicaule,528994-1,Amaryllidaceae,Allium,tenuicaule,,False,Allium tenuicaule
6420678,241,Allium truncatum,942813-1,Amaryllidaceae,Allium,truncatum,,False,Allium truncatum
6420682,241,Allium truncatum,942813-1,Amaryllidaceae,Allium,truncatum,,False,Allium truncatum
6444415,258,Sternbergia candida,66884-1,Amaryllidaceae,Sternbergia,candida,,False,Sternbergia candida
6382561,250,Sternbergia candida,66884-1,Amaryllidaceae,Sternbergia,candida,,False,Sternbergia candida
6410888,243,Allium lipskyanum,528321-1,Amaryllidaceae,Allium,lipskyanum,,False,Allium lipskyanum
6382564,270,Lapiedra martinezii,65720-1,Amaryllidaceae,Lapiedra,martinezii,,False,Lapiedra martinezii
6430856,239,Lapiedra martinezii,65720-1,Amaryllidaceae,Lapiedra,martinezii,,False,Lapiedra martinezii
6410886,245,Allium lipskyanum,528321-1,Amaryllidaceae,Allium,lipskyanum,,False,Allium lipskyanum
6410994,244,Allium saralicum,77102867-1,Amaryllidaceae,Allium,saralicum,,False,Allium saralicum
6439231,244,Allium saralicum,77102867-1,Amaryllidaceae,Allium,saralicum,,False,Allium saralicum
6411175,262,Allium hookeri,528166-1,Amaryllidaceae,Allium,hookeri,,False,Allium hookeri
6451788,245,Allium hookeri,528166-1,Amaryllidaceae,Allium,hookeri,,False,Allium hookeri
6405104,279,Galanthus gracilis,64482-1,Amaryllidaceae,Galanthus,gracilis,,False,Galanthus gracilis
6455452,268,Allium simillimum,8881-2,Amaryllidaceae,Allium,simillimum,,False,Allium simillimum
6451830,243,Allium carolinianum,527786-1,Amaryllidaceae,Allium,carolinianum,,False,Allium carolinianum
6431083,235,Cyrtanthus obliquus,64237-1,Amaryllidaceae,Cyrtanthus,obliquus,,False,Cyrtanthus obliquus
6435414,239,Zephyranthes cardinalis,270932-2,Amaryllidaceae,Zephyranthes,cardinalis,,False,Zephyranthes cardinalis
6410962,243,Allium stipitatum,528920-1,Amaryllidaceae,Allium,stipitatum,,False,Allium stipitatum
6410961,243,Allium stipitatum,528920-1,Amaryllidaceae,Allium,stipitatum,,False,Allium stipitatum
6430353,241,Allium ovalifolium var. ovalifolium,77171969-1,Amaryllidaceae,Allium,ovalifolium,ovalifolium,False,Allium ovalifolium var. ovalifolium
6427167,241,Allium ovalifolium var. ovalifolium,77171969-1,Amaryllidaceae,Allium,ovalifolium,ovalifolium,False,Allium ovalifolium var. ovalifolium
6409293,239,Zephyranthes albiella,270910-2,Amaryllidaceae,Zephyranthes,albiella,,False,Zephyranthes albiella
6444436,222,Hymenocallis latifolia,1144159-2,Amaryllidaceae,Hymenocallis,latifolia,,False,Hymenocallis latifolia
6451683,236,Allium drobovii,527962-1,Amaryllidaceae,Allium,drobovii,,False,Allium drobovii
6451833,242,Allium asarense,20002422-1,Amaryllidaceae,Allium,asarense,,False,Allium asarense
6451725,242,Allium asarense,20002422-1,Amaryllidaceae,Allium,asarense,,False,Allium asarense
6453985,244,Haemanthus crispus,897886-1,Amaryllidaceae,Haemanthus,crispus,,False,Haemanthus crispus
6410840,245,Allium darwasicum,527913-1,Amaryllidaceae,Allium,darwasicum,,False,Allium darwasicum
6410834,245,Allium darwasicum,527913-1,Amaryllidaceae,Allium,darwasicum,,False,Allium darwasicum
6453986,254,Haemanthus crispus,897886-1,Amaryllidaceae,Haemanthus,crispus,,False,Haemanthus crispus
6409279,239,Phycella maulensis,77203295-1,Amaryllidaceae,Phycella,maulensis,,False,Famatina maulensis
6451669,231,Allium scabriscapum,528810-1,Amaryllidaceae,Allium,scabriscapum,,False,Allium scabriscapum
6455434,268,Allium haematochiton,528137-1,Amaryllidaceae,Allium,haematochiton,,False,Allium haematochiton
6451787,230,Allium melanantherum,528398-1,Amaryllidaceae,Allium,melanantherum,,False,Allium melanantherum
6444388,263,Hessea pilosula,906305-1,Amaryllidaceae,Hessea,pilosula,,False,Hessea pilosula
6405414,214,Ammocharis longifolia,77176810-1,Amaryllidaceae,Ammocharis,longifolia,,False,Cybistetes longifolia
6382573,270,Sternbergia pulchella,66902-1,Amaryllidaceae,Sternbergia,pulchella,,False,Sternbergia pulchella
6444447,266,Stenomesson leucanthum,77062950-1,Amaryllidaceae,Stenomesson,leucanthum,,False,Stenomesson leucanthum
6410865,244,Allium hissaricum,528162-1,Amaryllidaceae,Allium,hissaricum,,False,Allium hissaricum
6410866,245,Allium hissaricum,528162-1,Amaryllidaceae,Allium,hissaricum,,False,Allium hissaricum
6453950,220,Crinum rautanenianum,64037-1,Amaryllidaceae,Crinum,rautanenianum,,False,Crinum euchrophyllum
6444448,265,Stenomesson pearcei,66863-1,Amaryllidaceae,Stenomesson,pearcei,,False,Stenomesson pearcei
6433375,239,Hippeastrum nelsonii,994023-1,Amaryllidaceae,Hippeastrum,nelsonii,,False,Hippeastrum nelsonii
6459599,214,Namaquanula bruce-bayeri,906735-1,Amaryllidaceae,Namaquanula,bruce-bayeri,,False,Namaquanula brucebayeri
6402313,239,Zephyranthes ananuca,77203269-1,Amaryllidaceae,Zephyranthes,ananuca,,False,Rhodophiala ananuca
6409286,239,Zephyranthes ananuca,77203269-1,Amaryllidaceae,Zephyranthes,ananuca,,False,Rhodophiala ananuca
6451773,241,Allium haneltii,1002906-1,Amaryllidaceae,Allium,haneltii,,False,Allium haneltii
6430782,236,Stenomesson leucanthum,77062950-1,Amaryllidaceae,Stenomesson,leucanthum,,False,Stenomesson leucanthum
6444444,224,Phaedranassa dubia,66557-1,Amaryllidaceae,Phaedranassa,dubia,,False,Phaedranassa dubia
6444381,222,Brunsvigia radulosa,63514-1,Amaryllidaceae,Brunsvigia,radulosa,,False,Brunsvigia radulosa
6420703,241,Allium iranicum,914799-1,Amaryllidaceae,Allium,iranicum,,False,Allium iranicum
6451727,235,Allium altyncolicum,932171-1,Amaryllidaceae,Allium,altyncolicum,,False,Allium altyncolicum
6453954,248,Crossyne flava,979954-1,Amaryllidaceae,Crossyne,flava,,False,Crossyne flava
6444387,262,Crossyne flava,979954-1,Amaryllidaceae,Crossyne,flava,,False,Crossyne flava
6410943,245,Allium saposhnikovii,528793-1,Amaryllidaceae,Allium,saposhnikovii,,False,Allium saposhnikovii
6451621,242,Allium spirale,528897-1,Amaryllidaceae,Allium,spirale,,False,Allium spirale
6453990,251,Haemanthus pauculifolius,972249-1,Amaryllidaceae,Haemanthus,pauculifolius,,False,Haemanthus pauculifolius
6453989,240,Haemanthus pauculifolius,972249-1,Amaryllidaceae,Haemanthus,pauculifolius,,False,Haemanthus pauculifolius
6435411,239,Hippeastrum puniceum,122815-2,Amaryllidaceae,Hippeastrum,puniceum,,False,Hippeastrum puniceum
6410104,239,Worsleya procera,269136-2,Amaryllidaceae,Worsleya,procera,,False,Worsleya procera
6444393,265,Nerine laticoma,66319-1,Amaryllidaceae,Nerine,laticoma,,False,Nerine laticoma
6444402,264,Cyrtanthus mackenii,64233-1,Amaryllidaceae,Cyrtanthus,mackenii,,False,Cyrtanthus mackenii
6453969,245,Cyrtanthus mackenii,64233-1,Amaryllidaceae,Cyrtanthus,mackenii,,False,Cyrtanthus mackenii
6444384,263,Crinum moorei,63990-1,Amaryllidaceae,Crinum,moorei,,False,Crinum moorei
6453953,208,Crinum moorei,63990-1,Amaryllidaceae,Crinum,moorei,,False,Crinum moorei
6410892,245,Allium giganteum,528087-1,Amaryllidaceae,Allium,giganteum,,False,Allium giganteum
6410858,245,Allium giganteum,528087-1,Amaryllidaceae,Allium,giganteum,,False,Allium giganteum
6410105,239,Zephyranthes andina,270916-2,Amaryllidaceae,Zephyranthes,andina,,False,Zephyranthes challensis
6444424,269,Hippeastrum puniceum,122815-2,Amaryllidaceae,Hippeastrum,puniceum,,False,Hippeastrum puniceum
6430839,226,Sternbergia colchiciflora,66889-1,Amaryllidaceae,Sternbergia,colchiciflora,,False,Sternbergia colchiciflora
6382563,218,Sternbergia colchiciflora,66889-1,Amaryllidaceae,Sternbergia,colchiciflora,,False,Sternbergia colchiciflora
6451670,243,Allium ovalifolium,528551-1,Amaryllidaceae,Allium,ovalifolium,,False,Allium ovalifolium
6451735,237,Allium kujukense,528265-1,Amaryllidaceae,Allium,kujukense,,False,Allium kujukense
6453952,220,Crinum graminicola,63914-1,Amaryllidaceae,Crinum,graminicola,,False,Crinum graminicola
6410778,244,Allium aflatunense,527536-1,Amaryllidaceae,Allium,aflatunense,,False,Allium aflatunense
6410779,244,Allium aflatunense,527536-1,Amaryllidaceae,Allium,aflatunense,,False,Allium aflatunense
6451750,241,Allium synnotii,528957-1,Amaryllidaceae,Allium,synnotii,,False,Allium dregeanum
6451684,236,Allium oreoprasoides,528541-1,Amaryllidaceae,Allium,oreoprasoides,,False,Allium oreoprasoides
6455448,266,Allium perdulce,8845-2,Amaryllidaceae,Allium,perdulce,,False,Allium perdulce
6455441,232,Allium macrum,528370-1,Amaryllidaceae,Allium,macrum,,False,Allium macrum
6451745,240,Allium chamarense,527806-1,Amaryllidaceae,Allium,chamarense,,False,Allium chamarense
6410788,244,Allium alaicum,527542-1,Amaryllidaceae,Allium,alaicum,,False,Allium alaicum
6394806,238,Rhodolirium montanum,66710-1,Amaryllidaceae,Rhodolirium,montanum,,False,Rhodophiala rhodolirion
6409808,239,Rhodolirium montanum,66710-1,Amaryllidaceae,Rhodolirium,montanum,,False,Rhodophiala rhodolirion
6435408,239,Hippeastrum evansiae,122780-2,Amaryllidaceae,Hippeastrum,evansiae,,False,Hippeastrum evansiae
6410794,244,Allium arkitense,20007590-1,Amaryllidaceae,Allium,arkitense,,False,Allium arkitense
6382585,270,Pancratium illyricum,66448-1,Amaryllidaceae,Pancratium,illyricum,,False,Pancratium illyricum
6417432,239,Zephyranthes macrosiphon,67259-1,Amaryllidaceae,Zephyranthes,macrosiphon,,False,Zephyranthes macrosiphon
6419676,235,Clivia caulescens,63629-1,Amaryllidaceae,Clivia,caulescens,,False,Clivia caulescens
6420550,235,Clivia caulescens,63629-1,Amaryllidaceae,Clivia,caulescens,,False,Clivia caulescens
6435407,239,Hippeastrum doraniae,994007-1,Amaryllidaceae,Hippeastrum,doraniae,,False,Hippeastrum doraniae
6410952,245,Allium severtzovioides,980431-1,Amaryllidaceae,Allium,severtzovioides,,False,Allium severtzovioides
6384715,256,Allium thunbergii var. teretifolium,77061412-1,Amaryllidaceae,Allium,thunbergii,teretifolium,False,Allium thunbergii var. teretifolium
6405411,216,Boophone haemanthoides,63531-1,Amaryllidaceae,Boophone,haemanthoides,,False,Boophone haemanthoides
6384703,280,Allium sacculiferum,528782-1,Amaryllidaceae,Allium,sacculiferum,,False,Allium sacculiferum
6436810,239,Allium heldreichii,528145-1,Amaryllidaceae,Allium,heldreichii,,False,Allium heldreichii
6429651,237,Zephyranthes sp.,330336-2,Amaryllidaceae,Zephyranthes,,,False,Habranthus sp. Chase 3639
6430659,264,Crinum crassicaule,63862-1,Amaryllidaceae,Crinum,crassicaule,,False,Crinum crassicaule
6451799,241,Allium condensatum,527860-1,Amaryllidaceae,Allium,condensatum,,False,Allium condensatum
6457263,241,Allium condensatum,527860-1,Amaryllidaceae,Allium,condensatum,,False,Allium condensatum
6444422,265,Hippeastrum mandonii,122798-2,Amaryllidaceae,Hippeastrum,mandonii,,False,Hippeastrum mandonii
6427414,237,Narcissus triandrus subsp. triandrus,77169973-1,Amaryllidaceae,Narcissus,triandrus,triandrus,False,Narcissus concolor
6427411,229,Narcissus triandrus subsp. triandrus,77169973-1,Amaryllidaceae,Narcissus,triandrus,triandrus,False,Narcissus concolor
6435410,239,Hippeastrum psittacinum,65135-1,Amaryllidaceae,Hippeastrum,psittacinum,,False,Hippeastrum psittacinum
6453939,246,Ammocharis nerinoides,963727-1,Amaryllidaceae,Ammocharis,nerinoides,,False,Ammocharis nerinoides
6451768,234,Allium parvulum,528588-1,Amaryllidaceae,Allium,parvulum,,False,Allium parvulum
6411176,264,Allium insubricum,528197-1,Amaryllidaceae,Allium,insubricum,,False,Allium insubricum
6444380,263,Brunsvigia orientalis,63511-1,Amaryllidaceae,Brunsvigia,orientalis,,False,Brunsvigia orientalis
6444417,270,Zephyranthes magnoi,77203231-1,Amaryllidaceae,Zephyranthes,magnoi,,False,Habranthus magnoi
6451657,240,Allium rupestristepposum,961610-1,Amaryllidaceae,Allium,rupestristepposum,,False,Allium rupestristepposum
6455453,258,Allium textile,297213-2,Amaryllidaceae,Allium,textile,,False,Allium textile
6410991,242,Allium zergericum,980426-1,Amaryllidaceae,Allium,zergericum,,False,Allium zergericum
6454445,239,Hippeastrum breviflorum,65052-1,Amaryllidaceae,Hippeastrum,breviflorum,,False,Hippeastrum breviflorum
6384767,249,Allium textile,297213-2,Amaryllidaceae,Allium,textile,,False,Allium textile
6410925,244,Allium pseudowinklerianum,1016285-1,Amaryllidaceae,Allium,pseudowinklerianum,,False,Allium pseudowinklerianum
6423893,181,Crinum crassicaule,63862-1,Amaryllidaceae,Crinum,crassicaule,,False,Crinum crassicaule
6410953,245,Allium severtzovioides,980431-1,Amaryllidaceae,Allium,severtzovioides,,False,Allium severtzovioides
6435990,181,Crinum kirkii,63940-1,Amaryllidaceae,Crinum,kirkii,,False,Crinum kirkii
6427147,247,Allium macranthum,528361-1,Amaryllidaceae,Allium,macranthum,,False,Allium macranthum
6444437,257,Hymenocallis littoralis,30048918-2,Amaryllidaceae,Hymenocallis,littoralis,,False,Hymenocallis littoralis
6427178,247,Allium macranthum,528361-1,Amaryllidaceae,Allium,macranthum,,False,Allium macranthum
6420706,242,Allium tuncelianum,985594-1,Amaryllidaceae,Allium,tuncelianum,,False,Allium tuncelianum
6448537,213,Hessea stenosiphon,969250-1,Amaryllidaceae,Hessea,stenosiphon,,False,Hessea stenosiphon
6420701,240,Allium commutatum,527856-1,Amaryllidaceae,Allium,commutatum,,False,Allium commutatum
6451620,241,Allium austrosibiricum,934066-1,Amaryllidaceae,Allium,austrosibiricum,,False,Allium austrosibiricum
6435100,235,Cyrtanthus collinus,64205-1,Amaryllidaceae,Cyrtanthus,collinus,,False,Cyrtanthus collinus
6402309,239,Phycella sp.,30002634-2,Amaryllidaceae,Phycella,,,False,Phycella sp. Garcia 4165
6388629,235,Allium plurifoliatum var. plurifoliatum,77169488-1,Amaryllidaceae,Allium,plurifoliatum,plurifoliatum,False,Allium plurifoliatum var. plurifoliatum
6403291,257,Allium shevockii,271939-2,Amaryllidaceae,Allium,shevockii,,False,Allium shevockii
6451687,233,Allium sordidiflorum,528885-1,Amaryllidaceae,Allium,sordidiflorum,,False,Allium sordidiflorum
6453948,251,Crinum buphanoides,63829-1,Amaryllidaceae,Crinum,buphanoides,,False,Crinum buphanoides
6410967,245,Allium suworowii,528956-1,Amaryllidaceae,Allium,suworowii,,False,Allium suworowii
6410970,245,Allium suworowii,528956-1,Amaryllidaceae,Allium,suworowii,,False,Allium suworowii
6430350,235,Allium plurifoliatum var. zhegushanense,886164-1,Amaryllidaceae,Allium,plurifoliatum,zhegushanense,False,Allium plurifoliatum var. zhegushanense
6427158,235,Allium plurifoliatum var. zhegushanense,886164-1,Amaryllidaceae,Allium,plurifoliatum,zhegushanense,False,Allium plurifoliatum var. zhegushanense
6435373,222,Proiphys amboinensis,66645-1,Amaryllidaceae,Proiphys,amboinensis,,False,Proiphys amboinensis
6444405,261,Proiphys amboinensis,66645-1,Amaryllidaceae,Proiphys,amboinensis,,False,Proiphys amboinensis
6451748,239,Allium ubsicola,529072-1,Amaryllidaceae,Allium,ubsicola,,False,Allium ubsicola
6457261,241,Allium przewalskianum,528666-1,Amaryllidaceae,Allium,przewalskianum,,False,Allium przewalskianum
6458314,242,Allium przewalskianum,528666-1,Amaryllidaceae,Allium,przewalskianum,,False,Allium przewalskianum
6453961,215,Cyrtanthus elatus,64208-1,Amaryllidaceae,Cyrtanthus,elatus,,False,Cyrtanthus elatus
6451740,241,Allium strictum,528932-1,Amaryllidaceae,Allium,strictum,,False,Allium strictum
6409295,239,Zephyranthes treatiae,287197-2,Amaryllidaceae,Zephyranthes,treatiae,,False,Zephyranthes treatiae
6444423,269,Hippeastrum papilio,994024-1,Amaryllidaceae,Hippeastrum,papilio,,False,Hippeastrum papilio
6435102,235,Cyrtanthus elatus,64208-1,Amaryllidaceae,Cyrtanthus,elatus,,False,Cyrtanthus elatus
6438890,208,Strumaria aestivalis,961498-1,Amaryllidaceae,Strumaria,aestivalis,,False,Strumaria aestivalis
6435413,239,Hippeastrum mirum,77182938-1,Amaryllidaceae,Hippeastrum,mirum,,False,Tocantinia mira
6393575,233,Vagaria ollivieri,67025-1,Amaryllidaceae,Vagaria,ollivieri,,False,Vagaria ollivieri
6410782,244,Allium akaka,527540-1,Amaryllidaceae,Allium,akaka,,False,Allium akaka
6453949,231,Crinum carolo-schmidtii,63842-1,Amaryllidaceae,Crinum,carolo-schmidtii,,False,Crinum caroloschmidtii
6410789,245,Allium altissimum,527568-1,Amaryllidaceae,Allium,altissimum,,False,Allium altissimum
6428516,214,Brunsvigia comptonii,63484-1,Amaryllidaceae,Brunsvigia,comptonii,,False,Brunsvigia comptonii
6460424,271,Allium tribracteatum,529033-1,Amaryllidaceae,Allium,tribracteatum,,False,Allium tribracteatum
6444407,216,Lycoris sprengeri,65809-1,Amaryllidaceae,Lycoris,sprengeri,,False,Lycoris sprengeri
6430532,234,Stenomesson flavum,66840-1,Amaryllidaceae,Stenomesson,flavum,,False,Stenomesson flavum
6434532,214,Nerine undulata,66348-1,Amaryllidaceae,Nerine,undulata,,False,Nerine alta
6410838,245,Allium intradarvazicum,77100363-1,Amaryllidaceae,Allium,intradarvazicum,,False,Allium intradarvazicum
6435112,235,Cyrtanthus leptosiphon,1012795-1,Amaryllidaceae,Cyrtanthus,leptosiphon,,False,Cyrtanthus leptosiphon
6451803,242,Allium ericetorum,527993-1,Amaryllidaceae,Allium,ericetorum,,False,Allium ericetorum
6410783,244,Allium akaka,527540-1,Amaryllidaceae,Allium,akaka,,False,Allium akaka
6410790,245,Allium altissimum,527568-1,Amaryllidaceae,Allium,altissimum,,False,Allium altissimum
6410837,244,Allium intradarvazicum,77100363-1,Amaryllidaceae,Allium,intradarvazicum,,False,Allium intradarvazicum
6410849,243,Allium elburzense,527977-1,Amaryllidaceae,Allium,elburzense,,False,Allium elburzense
6451807,230,Allium sulphureum,528954-1,Amaryllidaceae,Allium,sulphureum,,False,Allium sulphureum
6400042,205,Gilliesia atropurpurea,77183077-1,Amaryllidaceae,Gilliesia,atropurpurea,,False,Solaria atropurpurea
6410926,244,Allium pseudowinklerianum,1016285-1,Amaryllidaceae,Allium,pseudowinklerianum,,False,Allium pseudowinklerianum
6427182,246,Allium wallichii,529134-1,Amaryllidaceae,Allium,wallichii,,False,Allium wallichii
6411189,262,Allium wallichii,529134-1,Amaryllidaceae,Allium,wallichii,,False,Allium wallichii
6455446,258,Allium passeyi,8840-2,Amaryllidaceae,Allium,passeyi,,False,Allium passeyi
6400052,178,Nothoscordum bivalve,170498-2,Amaryllidaceae,Nothoscordum,bivalve,,False,Nothoscordum bivalve
6455456,267,Allium validum,529095-1,Amaryllidaceae,Allium,validum,,False,Allium validum
6410917,245,Allium protensum,528663-1,Amaryllidaceae,Allium,protensum,,False,Allium protensum
6444394,263,Nerine masoniorum,66323-1,Amaryllidaceae,Nerine,masoniorum,,False,Nerine masonorum
6455459,268,Allium diabolense,976868-1,Amaryllidaceae,Allium,diabolense,,False,Allium diabolense
6451804,244,Allium eduardi,527972-1,Amaryllidaceae,Allium,eduardi,,False,Allium eduardii
6451747,245,Allium eduardi,527972-1,Amaryllidaceae,Allium,eduardi,,False,Allium eduardii
6444383,263,Crinum lugardiae,63969-1,Amaryllidaceae,Crinum,lugardiae,,False,Crinum lugardiae
